word	isKnown
размашистый	n
предположение	n
проинформировать	n
пробирать	n
хвалить	n
генезис	n
прокашляться	n
сцепной	n
сатанизм	n
сверхцивилизация	n
русоволосый	n
прикольный	n
полиномиальный	n
баловень	n
издательский	n
кинофорум	n
мулла	n
пощупать	n
автодорога	n
надвигаться	n
грампластинка	n
анестезиолог	n
подельник	n
торфяник	n
подымать	n
крысиный	n
гравитационный	n
нешуточный	n
канарский	n
тривакцина	n
тюбетейка	n
кольцо	n
манекен	n
психушка	n
рулон	n
документирование	n
эмоциональный	n
бинокль	n
мельком	n
канавка	n
минометный	n
зашвырнуть	n
субъективный	n
иерарх	n
пакет	n
неистово	n
отстраненность	n
эрозия	n
три	y
воробьиный	n
приткнуть	n
чаепитие	n
разлететься	n
корреспонденция	n
безыдейный	n
аир	n
скрасить	n
божеский	n
скоординировать	n
диагностировать	n
писанина	n
углеводородный	n
сознательность	n
поимка	n
водительство	n
пропитываться	n
дядик	n
узбекский	n
дядин	n
кинопанорама	n
винтовка	n
явление	y
обхватить	n
противостоять	n
наизусть	n
кухня	y
озарение	n
падение	n
желто-коричневый	n
вопросик	n
смягчаться	n
маркировка	n
эмалированный	n
большевистский	n
правобережный	n
сдаться	n
распределитель	n
ваучер	n
попрятаться	n
централизм	n
корсет	n
мытье	n
частота	n
разгибатель	n
неувязочка	n
коксующийся	n
кладезь	n
бестия	n
абхаз	n
мармеладный	n
орленок	n
влюбить	n
актуализировать	n
кузов	n
скоропалительный	n
новатор	n
пупырчатый	n
родитель	y
почмокать	n
сленг	n
токо	n
взятка	n
планировка	n
виндзорский	n
растапливать	n
косметолог	n
замыслить	n
чача	n
подзаборный	n
священнослужитель	n
сценарный	n
низкомолекулярный	n
